Fecha,Orcas,Link,Orca,Lugar,Latitud,Longitud,Nombre,Número,Madre,Sexo,Varadora,Grupo
2024-06-02,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7u0zfkJ5SS/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2024-06-02,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7u0zfkJ5SS/?img_index=1,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Jazmín,San Antonio Este,-40.78239484690138,-64.90089621434313,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Morgan,San Antonio Este,-40.78239484690138,-64.90089621434313,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Auka,San Antonio Este,-40.78239484690138,-64.90089621434313,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Konke,San Antonio Este,-40.78239484690138,-64.90089621434313,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Nova,San Antonio Este,-40.78239484690138,-64.90089621434313,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Cría Konke,San Antonio Este,-40.78239484690138,-64.90089621434313,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Llen,San Antonio Este,-40.78239484690138,-64.90089621434313,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Shotel,San Antonio Este,-40.78239484690138,-64.90089621434313,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Pao,San Antonio Este,-40.78239484690138,-64.90089621434313,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-05-30,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C7o43Lou7fo/,Shekei,San Antonio Este,-40.78239484690138,-64.90089621434313,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-05-26,"Pao, Shekei, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7cyeBHpBp-/?img_index=1,Pao,Caleta Valdés,-42.469632,-63.609435,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-05-26,"Pao, Shekei, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7cyeBHpBp-/?img_index=1,Shekei,Caleta Valdés,-42.469632,-63.609435,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-05-26,"Pao, Shekei, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7cyeBHpBp-/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-05-26,"Pao, Shekei, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7cyeBHpBp-/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-05-26,"Pao, Shekei, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C7cyeBHpBp-/?img_index=1,Cría Konke,Caleta Valdés,-42.469632,-63.609435,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-04-28,"Valen, Emyr, Solei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6T4NKyuNYk/?img_index=1,Valen,Caleta Valdés,-42.469632,-63.609435,Valen,PTN-009,Maga,♀,Sí,Grupo de Valen
2024-04-28,"Valen, Emyr, Solei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6T4NKyuNYk/?img_index=1,Emyr,Caleta Valdés,-42.469632,-63.609435,Emyr,PTN-025,Valen,♂,Sí,Grupo de Valen
2024-04-28,"Valen, Emyr, Solei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6T4NKyuNYk/?img_index=1,Solei,Caleta Valdés,-42.469632,-63.609435,Solei,PTN-032,Valen,,No,Grupo de Valen
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-04-25,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke",https://www.instagram.com/peninsulavaldesorcaresearch/p/C6My6eQp6p9/?img_index=1,Cría Konke,Caleta Valdés,-42.469632,-63.609435,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Cría Konke,Punta Norte,-42.078426,-63.757298,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Llen,Punta Norte,-42.078426,-63.757298,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Shotel,Punta Norte,-42.078426,-63.757298,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Pao,Punta Norte,-42.078426,-63.757298,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-04-20,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5_W7QMOwFG/,Shekei,Punta Norte,-42.078426,-63.757298,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Jazmín,Bahía Cracker,-42.944127108413504,-64.4793820462117,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Morgan,Bahía Cracker,-42.944127108413504,-64.4793820462117,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Auka,Bahía Cracker,-42.944127108413504,-64.4793820462117,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Konke,Bahía Cracker,-42.944127108413504,-64.4793820462117,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Nova,Bahía Cracker,-42.944127108413504,-64.4793820462117,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Cría Konke,Bahía Cracker,-42.944127108413504,-64.4793820462117,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Llen,Bahía Cracker,-42.944127108413504,-64.4793820462117,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Shotel,Bahía Cracker,-42.944127108413504,-64.4793820462117,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Pao,Bahía Cracker,-42.944127108413504,-64.4793820462117,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-04-13,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C51JBm1pB-7/?img_index=1,Shekei,Bahía Cracker,-42.944127108413504,-64.4793820462117,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-04-06,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/p/C5eqYV0pK0d/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-04-07,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/p/C5eqYV0pK0d/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-04-08,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/p/C5eqYV0pK0d/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-04-04,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/p/C5XF9vpxwDS/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-03-31,"Tyson, Maga, Arwel, Keoken",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5MpoEZJxDc/,Tyson,Punta Norte,-42.078426,-63.757298,Tyson,PTN-013,,♂,No,Individuales
2024-03-31,"Tyson, Maga, Arwel, Keoken",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5MpoEZJxDc/,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2024-03-31,"Tyson, Maga, Arwel, Keoken",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5MpoEZJxDc/,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2024-03-31,"Tyson, Maga, Arwel, Keoken",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5MpoEZJxDc/,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Cría Konke,Punta Norte,-42.078426,-63.757298,Cría Konke,PTN-038,Konke,♂,No,Grupo de Jazmín
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Llen,Punta Norte,-42.078426,-63.757298,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Shotel,Punta Norte,-42.078426,-63.757298,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Pao,Punta Norte,-42.078426,-63.757298,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-03-29,"Jazmín, Morgan, Auka, Konke, Nova, Cría Konke, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C5H2iv2OeJ-/,Shekei,Punta Norte,-42.078426,-63.757298,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2024-03-28,"Maga, Keoken, Arwel, Mica, Piqui, Aiken, Jaluel",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C5EwCGWp9sd/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2024-03-24,"Shekei, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4_B1PquQOS/,Shekei,Punta Norte,-42.078426,-63.757298,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-03-24,"Shekei, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4_B1PquQOS/,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Llen,Punta Norte,-42.078426,-63.757298,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Shotel,Punta Norte,-42.078426,-63.757298,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Pao,Punta Norte,-42.078426,-63.757298,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-03-22,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/reel/C409pj9pRQU/,Shekei,Punta Norte,-42.078426,-63.757298,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Llen,Caleta Valdés,-42.469632,-63.609435,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Shotel,Caleta Valdés,-42.469632,-63.609435,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Pao,Caleta Valdés,-42.469632,-63.609435,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2024-03-19,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4twg-7pPGv/?img_index=1,Shekei,Caleta Valdés,-42.469632,-63.609435,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2024-03-18,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4rQHixJdO6/?img_index=1,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2024-03-18,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4rQHixJdO6/?img_index=1,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2024-03-18,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4rQHixJdO6/?img_index=1,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2024-03-18,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/C4rQHixJdO6/?img_index=1,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
